density,dual2,n,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,n_base,dual1,opt_mc,length,sdp_orig,lp_cons,m_base,p_star,m,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,alpha_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,mu_pes_bound,alpha_pes_over_pstar,alpha_pes_over_pstar_over_opt,mu_pes_bound_over_opt,alpha_pes_over_pstar_gap,mu_pes_bound_gap,mu_pes_bound_1
sparse,1.4872879023081569,4,10,1.078685873243067,1.2239062952499693,0.956768765140609,0.956768765140609,uniform,8,1.7215918369456675,1.074116534095525,short,NaN,0.9567687651406097,12,0.2,12,1.0797917186196309,uniform01,0.9567687651406097,0.8907494994910122,0.8907494994910122,1.139453919942287,NaN,1.6027980040316188,1.3846615847511823,0.8907494994910117,0.8907494994910117,1.005283583618685,1.0042540441399963,0.10925050050898777,0.10925050050898777,0.13945391994228706,NaN,0.6027980040316188,0.3846615847511823,0.10925050050898832,0.10925050050898832,0.005283583618685084,0.004254044139996305,NaN,4.783843825703048,4.453747497455061,2.4089340504567165,3.453747497455061,1.4089340504567165,2.5874758931412627
dense,1.6825558930046496,8,10,1.1561995411200068,1.2538858979978302,1.11873049316367,1.121206373599006,uniform,8,2.114899259701066,1.17846037475298,long,NaN,1.1726115561870323,12,0.101,13,1.1305013382534532,uniform01,0.9567687651406097,0.8118803021621838,0.9950368984046886,1.0640034445457365,NaN,1.7946290813082069,1.4277577159582766,0.9493153245803192,0.9514162695831202,0.9593036494675694,0.9811102400132551,0.18811969783781624,0.004963101595311437,0.06400344454573648,NaN,0.7946290813082069,0.4277577159582766,0.0506846754196808,0.0485837304168798,0.04069635053243059,0.018889759986744914,NaN,9.472958070699105,8.038418833288947,2.26600430395435,7.038418833288947,1.2660043039543498,2.670396281229909
sparse,1.5099679606729715,4,10,1.0011741273112067,1.1020837541499193,0.956768765140609,0.956768765140609,uniform,8,2.049667762625753,0.9998837813141994,long,NaN,0.9567687651406097,12,0.12,13,1.0006474791154096,uniform01,0.9567687651406097,0.9568799724734794,0.9568799724734794,1.102211851762805,NaN,2.0499060000070886,1.510143467562142,0.9568799724734788,0.9568799724734788,1.0007637865674812,1.0012904959767537,0.043120027526520555,0.043120027526520555,0.102211851762805,NaN,1.0499060000070886,0.5101434675621419,0.04312002752652122,0.04312002752652122,0.0007637865674812172,0.0012904959767536806,NaN,7.973073042838415,7.97399977061233,2.0529456066830916,6.97399977061233,1.0529456066830916,2.0527070160426626
dense,3.196757282567316,8,11,2.114016454059869,2.5816066785339933,2.009594378364596,1.7815312339566898,uniform,8,3.3797639672902022,2.4941844174746004,short,NaN,2.4143514381665137,12,0.17,12,2.4886981616534873,uniform01,1.7594132164843044,0.7054062258418473,0.9679923510271471,1.035050439914106,NaN,1.3550577670244066,1.2816844096091664,0.8057120252556709,0.7142740614827982,0.9978003808448663,0.8475782461187625,0.2945937741581527,0.03200764897285291,0.03505043991410606,NaN,0.3550577670244066,0.2816844096091664,0.19428797474432913,0.28572593851720185,0.0021996191551336697,0.15242175388123747,NaN,10.349489508731201,4.149448387304984,1.1752789498208087,3.149448387304984,0.17527894982080872,2.931362442828974
sparse,2.3346887252446114,4,11,1.6743905561611971,1.7965822091710486,1.730752107838794,1.0133887777454262,uniform,8,2.5329860761234113,1.726851827111844,short,NaN,1.7561278320809135,12,0.234,12,1.7615577680920298,uniform01,1.2014750724857728,0.6957603736594108,1.016953397222293,1.0403800609666831,NaN,1.46682305705396,1.351991345516525,1.0022586076383133,0.5868417671018809,1.0200978106142617,0.9696202823386484,0.3042396263405892,0.016953397222293054,0.04038006096668312,NaN,0.46682305705396,0.3519913455165249,0.0022586076383133147,0.41315823289811915,0.020097810614261746,0.030379717661351613,NaN,5.134508856776806,2.9733349301684218,0.4865875578655156,1.9733349301684218,0.5134124421344843,0.8402646133499557
dense,2.863467798983731,8,11,1.6986265054474867,2.15274204564325,1.6140126562266295,1.3207755452066658,uniform,8,3.3386305584573166,1.9837514465829522,long,NaN,1.9006227135986837,12,0.114,16,1.9474736593030813,uniform01,1.3546391909607127,0.6828673991865781,0.9580951872133683,1.0851873854213878,NaN,1.6829883422180576,1.4434609758778532,0.8136163726593851,0.6657968907756693,0.9817125339253765,0.8562698257250936,0.31713260081342187,0.04190481278663172,0.08518738542138782,NaN,0.6829883422180576,0.44346097587785316,0.18638362734061487,0.3342031092243307,0.018287466074623504,0.14373017427490642,NaN,11.882799920708006,5.990064905145422,1.0296176354150064,4.990064905145422,0.029617635415006394,2.0425054736818375
sparse,2.1174602023034703,4,11,1.1443280598765992,1.3794637137624148,1.2214673052051748,0.9344407557089895,uniform,8,2.407717369694717,1.2519314836027087,long,NaN,1.3208085544423875,12,0.152,16,1.2519414280112,uniform01,0.9739591588360983,0.7779652254077964,1.055016645672549,1.101868378445683,NaN,1.9232021889616353,1.6913547027430065,0.9756662574617371,0.7463992781936679,1.0000079432529827,0.9140500697238982,0.22203477459220355,0.055016645672548936,0.10186837844568308,NaN,0.9232021889616353,0.6913547027430065,0.024333742538262926,0.2536007218063321,7.9432529827006e-6,0.08594993027610176,NaN,6.407626044974331,5.118192272419714,0.589780146269923,4.118192272419714,0.41021985373007697,0.7383643335191273
dense,2.191683648515363,8,12,1.5080006970340418,1.6444727921820528,1.6444727921820559,1.5080006970340418,uniform,8,2.645030159976694,1.6444727921820559,short,NaN,1.6444727921820528,12,0.177,12,1.6444727921820559,uniform01,1.6444727921820528,0.9999999999999981,0.9999999999999981,0.9999999999999981,NaN,1.6084365594562349,1.3327576223424233,1.0,0.9170116430038779,1.0,0.9170116430038779,1.887379141862766e-15,1.887379141862766e-15,1.887379141862766e-15,NaN,0.6084365594562349,0.33275762234242334,0.0,0.08298835699612206,0.0,0.08298835699612206,NaN,9.290806735491824,5.6497175141242835,1.546645797841514,4.6497175141242835,0.546645797841514,2.543416933693078
sparse,2.0825175731185075,4,12,1.5080006970340418,1.5080006970340403,1.5080006970340418,1.5080006970340418,uniform,8,2.398242169579277,1.5080006970340418,short,NaN,1.5080006970340403,12,0.166,12,1.5080006970340418,uniform01,1.5080006970340403,0.999999999999999,0.999999999999999,0.999999999999999,NaN,1.590345531203119,1.3809791847009314,1.0,1.0,1.0,1.0,9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,NaN,0.590345531203119,0.3809791847009314,0.0,0.0,0.0,0.0,NaN,9.084341548397832,6.024096385542162,0.8953815253738684,5.024096385542162,0.10461847462613161,1.350235964375197
dense,2.2780042128190305,8,12,1.3801861055502331,1.4320318856867371,1.057070704036918,1.057070704036918,uniform,8,2.720800205148593,1.380933556212583,long,NaN,1.2485972240578478,12,0.097,21,1.3765988059528182,uniform01,1.0570707040369185,0.7654754273160637,0.9041689358916822,1.0370027429953248,NaN,1.9702614893440598,1.6496117445844376,0.7654754273160633,0.7654754273160633,0.9968610001254126,0.9994587352454524,0.23452457268393634,0.09583106410831777,0.0370027429953248,NaN,0.9702614893440598,0.6496117445844376,0.23452457268393667,0.23452457268393667,0.0031389998745874337,0.0005412647545476323,NaN,10.897636124091942,7.891499250681068,1.4781614976761148,6.891499250681068,0.4781614976761148,2.0412428136423952
sparse,2.1477292741007634,4,12,1.3698348560578615,1.4450417209951127,1.057070704036918,1.057070704036918,uniform,8,2.451302343352098,1.3736918225292127,long,NaN,1.2634426035354012,12,0.08,21,1.3779125141583424,uniform01,1.0570707040369185,0.7695108078103442,0.9197423925907755,1.0519402512963438,NaN,1.7844630820024912,1.5634724170858127,0.7695108078103439,0.7695108078103439,1.0030725171103942,0.9971922621885818,0.2304891921896558,0.0802576074092245,0.05194025129634383,NaN,0.7844630820024912,0.5634724170858127,0.23048919218965613,0.23048919218965613,0.003072517110394246,0.0028077378114181872,NaN,13.21338380046148,9.618885097629303,0.7786645273367945,8.618885097629303,0.22133547266320552,1.0696450936961293
dense,1.5642252063386313,8,13,0.9660666150552832,1.2480877061367088,1.0622699887888003,0.6708410899212486,uniform,8,1.6091699771564607,1.1997550634523568,short,NaN,1.2018521864484164,12,0.182,12,1.160602979120228,uniform01,1.062269988788802,0.8854057141730793,1.001747959279309,1.0402854250477362,NaN,1.3412487483286726,1.3037871262134897,0.8854057141730778,0.5591483714941522,0.9673666021300491,0.8052198690250799,0.11459428582692066,0.0017479592793090415,0.040285425047736245,NaN,0.3412487483286726,0.3037871262134897,0.11459428582692222,0.4408516285058478,0.0326333978699509,0.19478013097492008,NaN,5.836648290048363,4.864866561390546,1.8960042383537492,3.8648665613905457,0.8960042383537492,2.27474068529204
sparse,1.227278094951192,4,13,0.5129421287048506,0.7762535398757419,0.7762535398757402,0.5129421287048506,uniform,8,1.3031549533515527,0.7762535398757402,short,NaN,0.7762535398757419,12,0.203,12,0.7762535398757402,uniform01,0.7762535398757419,1.0000000000000022,1.0000000000000022,1.0000000000000022,NaN,1.6787748930074535,1.58102737302512,1.0,0.6607919994631657,1.0,0.6607919994631657,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,NaN,0.6787748930074535,0.5810273730251201,0.0,0.3392080005368343,0.0,0.3392080005368343,NaN,3.8239090634272994,4.926108374384246,1.6407220524935777,3.9261083743842464,0.6407220524935777,1.2736163012003296
dense,1.2791192752159521,8,13,0.6708410899212486,0.9390602541833288,0.8978105306637905,0.6708410899212486,uniform,8,1.474842628440622,0.9135553786800351,long,NaN,0.88636987270727,12,0.113,20,0.8982269796293355,uniform01,0.7989585776179114,0.87455954643089,0.9702420820814995,1.027918258814419,NaN,1.614398713925336,1.400155157604247,0.9827653053293892,0.7343190194890253,0.9832211605246667,0.7343190194890253,0.12544045356911004,0.029757917918500465,0.027918258814418895,NaN,0.614398713925336,0.400155157604247,0.017234694670610784,0.26568098051097466,0.016778839475333318,0.26568098051097466,NaN,7.070429890423995,7.739465012662743,1.7325629215974434,6.739465012662743,0.7325629215974434,1.5827921759269403
sparse,1.0829863641861963,4,13,0.5129421287048506,0.7762535398757419,0.7762535398757402,0.5129421287048506,uniform,8,1.237455025898495,0.7762535398757402,long,NaN,0.7762535398757419,12,0.11,20,0.7762535398757402,uniform01,0.7762535398757419,1.0000000000000022,1.0000000000000022,1.0000000000000022,NaN,1.5941376912710534,1.3951451536820776,1.0,0.6607919994631657,1.0,0.6607919994631657,2.220446049250313e-15,2.220446049250313e-15,2.220446049250313e-15,NaN,0.5941376912710534,0.3951451536820776,0.0,0.3392080005368343,0.0,0.3392080005368343,NaN,7.0568503625067445,9.090909090909111,1.7648386025593672,8.090909090909111,0.7648386025593672,1.3699622125460633
dense,2.306054913958443,8,14,1.7774945937572333,1.9814687136432807,1.835018942973875,1.7774945937572333,uniform,8,2.510359447424906,1.9715891656219324,short,NaN,1.9319192098244327,12,0.174,12,1.9823404384686947,uniform01,1.8350189429738761,0.9307308920999393,0.9798791977105504,1.0050109567417063,NaN,1.2732670128226333,1.1696427197757524,0.9307308920999388,0.9015542511345296,1.005453099983622,0.9015542511345296,0.06926910790006069,0.02012080228944957,0.005010956741706263,NaN,0.2732670128226333,0.1696427197757524,0.06926910790006124,0.09844574886547042,0.0054530999836219785,0.09844574886547042,NaN,10.54608587916021,5.3490281155168935,1.7220641613808345,4.3490281155168935,0.7220641613808345,3.395203043084272
sparse,1.4494561031993205,4,14,1.1804763576524016,1.1847715621372652,1.1781335188424764,1.1863334546772144,uniform,8,1.504364548895306,1.1882858203521522,short,NaN,1.1847715621372652,12,0.178,12,1.1863334546772144,uniform01,0.991096887183448,0.8340559739152095,0.997042581713341,0.997042581713341,NaN,1.265995540070892,1.219787426874933,0.9914563471718721,0.9983569898407445,0.9983569898407445,0.9934279593629786,0.16594402608479053,0.0029574182866589638,0.0029574182866589638,NaN,0.265995540070892,0.2197874268749329,0.008543652828127857,0.001643010159255498,0.001643010159255498,0.006572040637021437,NaN,5.56796004035645,4.685707718624773,2.414924174231422,3.685707718624773,1.4149241742314218,2.869620153464829
dense,2.0743732119778677,8,14,1.6685986314122916,1.7908215489564965,1.6980046864292866,1.6690951175628006,uniform,8,2.386252327258806,1.768034659518211,long,NaN,1.703350849297966,12,0.079,19,1.668314561185819,uniform01,1.611999210254285,0.9117463854999055,0.9634148516987381,1.0128882594668676,NaN,1.3496637718114979,1.1732650153720028,0.9603910632000803,0.9440398176456725,0.9435983351369561,0.9437590051922309,0.0882536145000945,0.036585148301261916,0.012888259466867558,NaN,0.3496637718114979,0.17326501537200278,0.039608936799919725,0.05596018235432754,0.05640166486304388,0.05624099480776912,NaN,20.405053294358037,11.541093487340575,1.6302118261701237,10.541093487340575,0.6302118261701237,2.8822710110252556
sparse,1.150160255295472,4,14,0.9458998527232446,0.9699691174195957,0.9448809769813428,0.9522999665461059,uniform,8,1.3485135755555357,0.953848907365614,long,NaN,0.9509507189382039,12,0.092,19,0.9640554150090433,uniform01,0.8256015036805007,0.8655474649131661,0.9969615854198393,1.016900171431242,NaN,1.4137601512590978,1.2058096899980104,0.9905981646411491,0.9983761151189176,1.0107003400272463,0.9916663377386221,0.13445253508683386,0.003038414580160742,0.016900171431242006,NaN,0.4137601512590978,0.20580968999801041,0.009401835358850863,0.001623884881082449,0.010700340027246291,0.008333662261377883,NaN,8.973929387831529,9.408124618621372,2.609386015299508,8.408124618621372,1.609386015299508,2.488959999588549
dense,1.8062359437811424,8,15,1.604350224023186,1.6043502240231846,1.604350224023186,1.604350224023186,uniform,8,1.8880560519017837,1.604350224023186,short,NaN,1.6043502240231846,12,0.356,12,1.604350224023186,uniform01,1.6043502240231844,0.999999999999999,0.9999999999999992,0.9999999999999992,NaN,1.1768353465661359,1.1258364394101514,1.0,1.0,1.0,1.0,9.992007221626409e-16,7.771561172376096e-16,7.771561172376096e-16,NaN,0.17683534656613586,0.12583643941015143,0.0,0.0,0.0,0.0,NaN,4.506601752874114,2.8089887640449414,1.7033095700337026,1.8089887640449414,0.7033095700337026,2.732705090264407
sparse,1.6436312572836302,4,15,1.5262212560345556,1.5262212560345576,1.5262212560345556,1.5262212560345556,uniform,8,1.7303820126468312,1.5262212560345556,short,NaN,1.5262212560345576,12,0.478,12,1.5262212560345556,uniform01,1.5262212560345576,1.0000000000000013,1.0000000000000013,1.0000000000000013,NaN,1.1337687807747667,1.0769285585460464,1.0,1.0,1.0,1.0,1.3322676295501878e-15,1.3322676295501878e-15,1.3322676295501878e-15,NaN,0.13376878077476673,0.07692855854604641,0.0,0.0,0.0,0.0,NaN,3.192931497980246,2.0920502092050235,0.7169121491941693,1.0920502092050235,0.28308785080583065,1.0941665608095579
dense,1.7710122103313712,8,15,1.1107053187835454,1.1936131223260007,1.1936131223260016,1.1107053187835454,uniform,8,1.931747752628166,1.1936131223260016,long,NaN,1.1936131223260007,12,0.196,17,1.1454078195621489,uniform01,1.1936131223260007,0.9999999999999992,0.9999999999999992,0.9999999999999992,NaN,1.6184035819443376,1.4837405665247616,1.0,0.9305404724598761,0.9596139638026812,0.9305404724598761,7.771561172376096e-16,7.771561172376096e-16,7.771561172376096e-16,NaN,0.6184035819443376,0.4837405665247616,0.0,0.06945952754012386,0.04038603619731884,0.06945952754012386,NaN,6.089862869010207,5.102040816326526,1.3432715894005025,4.102040816326526,0.3432715894005025,1.6033465959561446
sparse,1.5473578246996729,4,15,1.0325763507949226,1.1936131223260007,1.1936131223260016,1.0325763507949226,uniform,8,1.6682545122108379,1.1936131223260016,long,NaN,1.1936131223260007,12,0.317,17,1.1936131223260016,uniform01,1.1936131223260007,0.9999999999999992,0.9999999999999992,0.9999999999999992,NaN,1.3976509482066515,1.2963646224702412,1.0,0.8650846170178947,1.0,0.8650846170178947,7.771561172376096e-16,7.771561172376096e-16,7.771561172376096e-16,NaN,0.3976509482066515,0.2963646224702412,0.0,0.13491538298210526,0.0,0.13491538298210526,NaN,3.7653410798927465,3.154574132492111,0.9520713080156085,2.154574132492111,0.047928691984391536,1.1364048066375108
dense,2.9374990663337557,8,16,2.0605703174958676,2.1772342422799698,1.8028871141315712,1.8028871141315712,uniform,8,2.991925205783425,2.0765028853728937,short,NaN,2.0177982803224537,12,0.258,12,2.0529097373030876,uniform01,1.8028871141315648,0.8682324146194511,0.9717291001789781,1.0485100972489074,NaN,1.4408480849503573,1.4146376039377602,0.8682324146194542,0.8682324146194542,0.9886380374253275,0.9923272112987385,0.1317675853805489,0.028270899821021933,0.048510097248907424,NaN,0.4408480849503573,0.41463760393776017,0.13176758538054578,0.13176758538054578,0.01136196257467248,0.007672788701261535,NaN,6.9879345508975375,3.365241917129655,1.522495108786696,2.365241917129655,0.522495108786696,3.161465486361692
sparse,0.9102687605735843,4,16,0.4004292218129439,0.57937534363989,0.5793753436398897,0.4004292218129439,uniform,8,0.9594664619140558,0.5793753436398897,short,NaN,0.57937534363989,12,0.326,12,0.5793753436398897,uniform01,0.57937534363989,1.0000000000000004,1.0000000000000004,1.0000000000000004,NaN,1.6560360609864189,1.5711209849816479,1.0,0.6911395629942967,1.0,0.6911395629942967,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,NaN,0.6560360609864189,0.5711209849816479,0.0,0.3088604370057033,0.0,0.3088604370057033,NaN,1.7772249804904598,3.067484662576688,1.126932377330517,2.067484662576688,0.1269323773305171,0.6529168333747862
dense,2.8711554178082874,8,16,1.9567596705406358,1.9702126423278066,1.8028871141315712,1.8028871141315712,uniform,8,3.257344523793915,1.986317469327699,long,NaN,1.8534104049985756,12,0.16,21,1.9611145542125903,uniform01,1.8028871141315648,0.9076530524306272,0.9330887099461961,0.9918921183302368,NaN,1.6398911926684185,1.4454665289633062,0.9076530524306304,0.9076530524306304,0.9873117386801018,0.9851192977741531,0.09234694756937278,0.06691129005380392,0.008107881669763173,NaN,0.6398911926684185,0.4454665289633062,0.09234694756936956,0.09234694756936956,0.012688261319898197,0.01488070222584692,NaN,11.26804446332228,5.67283157769142,0.689775341952919,4.67283157769142,0.310224658047081,1.3701128116325703
sparse,0.9100373067752495,4,16,0.4004292218129439,0.57937534363989,0.5793753436398897,0.4004292218129439,uniform,8,0.9755168732373962,0.5793753436398897,long,NaN,0.57937534363989,12,0.199,21,0.5793753436398897,uniform01,0.57937534363989,1.0000000000000004,1.0000000000000004,1.0000000000000004,NaN,1.6837390198705589,1.5707214964620284,1.0,0.6911395629942967,1.0,0.6911395629942967,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,NaN,0.6837390198705589,0.5707214964620284,0.0,0.3088604370057033,0.0,0.3088604370057033,NaN,2.9114338876376378,5.025125628140705,0.8777951103569662,4.025125628140705,0.12220488964303378,0.5085728437084822
dense,1.9165189632334942,8,17,1.0352951577027434,1.439182920076039,1.2154160412536898,0.9570579346862828,uniform,8,2.1726009282846146,1.3624225522036497,short,NaN,1.2755054993053874,12,0.173,12,1.299641921635132,uniform01,1.2154160412536894,0.8920991797205758,0.9362040412809679,1.05634108724069,NaN,1.594660132989242,1.4066993827528922,0.8920991797205762,0.7024677719392488,0.9539198536702338,0.7598928511776363,0.10790082027942416,0.0637959587190321,0.05634108724068998,NaN,0.594660132989242,0.4066993827528922,0.10790082027942383,0.2975322280607512,0.0460801463297662,0.24010714882236373,NaN,7.0255262500213265,5.15664265734437,2.1894448264963695,4.15664265734437,1.1894448264963695,2.982949008424261
