dual2              , n , pol_short            , alpha_pes_over_opt , dual2_over_opt    , dist_type, dual1              , pol_weight         , opt_over_weight    , dual1_over_opt    , opt_over_short        , overlap , opt_conserv        , p_star, opt_over_ratio     , upper_over_opt       , m , pol_ratio          , upper_pstar           , weight_mode, alpha_pes
 3.3095238095238093,  8, 2.0                  , 1.0                , 1.6547619047619047, constant ,  3.3095238095238093,  2.0               , 1.0                , 1.6547619047619047,    1.0                , sparse  ,  2.0               , 1.0   , 1.0                ,    1.0               , 20,  2.0               ,     2.0               , uniform    ,  2.0
 3.0236299648064353,  8, 1.0                  , 1.0                , 1.5118149824032177, constant ,  3.0236299648064353,  2.0               , 1.0                , 1.5118149824032177,    2.0                , sparse  ,  2.0               , 1.0   , 2.0                ,    1.0               , 20,  1.0               ,     2.0               , uniform    ,  2.0
 2.995238095238095 ,  8, 2.0                  , 1.0                , 1.4976190476190474, constant ,  2.995238095238095 ,  2.0               , 1.0                , 1.4976190476190474,    1.0                , sparse  ,  2.0               , 1.0   , 1.0                ,    1.0               , 20,  2.0               ,     2.0               , uniform    ,  2.0
 2.776607894929232 ,  8, 1.1817324617967317   , 0.5912768139408807 , 1.6468401767759924, uniform  ,  3.375195162558162 ,  1.3841396502781902, 1.2181006946743673 , 2.001869622394928 ,    1.4267370356965023 , sparse  ,  1.6860214695301994, 0.092 , 0.9369139436197906 ,    6.426921890661747 , 20,  1.7995478464288972,    10.835928290649326 , uniform01  ,  0.9969054027397379
 1.7893460488881228,  8, 0.6313840457285771   , 0.835228515059461  , 1.710537180706992 , uniform  ,  1.6992373093734272,  1.2221485384120856, 0.855929170032157  , 1.6243971356652265,    1.656792868327816  , sparse  ,  1.0460725841390701, 0.081 , 0.9301066930224888 ,   10.311463148882234 , 20,  1.1246802028052683,    10.786538902406033 , uniform01  ,  0.8737096510948886
 2.6582631512034514,  8, 1.6476136812783395   , 0.9889450509998341 , 1.46531513580331  , uniform  ,  2.832964157023761 ,  1.9328089889963365, 0.9385944865520782 , 1.5616156198064342,    1.1010614206740064 , sparse  ,  1.8141238606302579, 0.0895, 0.9401857015919199 ,   11.049665374299822 , 20,  1.929537811050081 ,    20.045461607497277 , uniform01  ,  1.7940688138710064
 3.9166987136591227,  8, 2.4098069340587784   , 0.8890147751566981 , 1.61139273028408  , uniform  ,  4.38047043527649  ,  2.1429654648475904, 1.1342364328447523 , 1.8021958620438334,    1.0086407629611962 , sparse  ,  2.4306295045582273, 0.072 , 0.9505988217296435 ,   12.34742743273192  , 20,  2.556945631529001 ,    30.01202142338985  , uniform01  ,  2.160865542484069
 2.6737723722163076,  8, 1.5137665373025666   , 0.5483191576826978 , 1.5036833495679793, uniform  ,  2.88531980510674  ,  1.6316029318851608, 1.089816963587688  , 1.62265396792975  ,    1.1746517770014921 , sparse  ,  1.7781485530078553, 0.105 , 1.0483587658224647 ,    5.2220872160256935, 20,  1.6961259932928128,     9.285646826856906 , uniform01  ,  0.9749929168199751
 1.960551337816923 ,  8, 0.674234046651278    , 0.9214735771183646 , 1.5912353682234985, uniform  ,  2.1765639686461693,  1.3688960992914463, 0.9000638305812001 , 1.766556937992359 ,    1.8273978789937553 , sparse  ,  1.232093866795922 , 0.068 , 1.250354125387569  ,   13.55108201644654  , 20,  0.98539593046411  ,    16.696205040912297 , uniform01  ,  1.1353419427820362
 2.5837709308104047,  8, 0.896647375601155    , 0.5271369210279454 , 1.4222155143791173, uniform  ,  2.649629002577571 ,  1.822915498716003 , 0.9966026979805273 , 1.4584665497543698,    2.0261281677123852 , sparse  ,  1.816722504210887 , 0.07  , 0.9976304820956873 ,    7.5305274432563625, 20,  1.8210374851363422,    13.680878674741507 , uniform01  ,  0.9576615072319056
 2.4766017358278116,  8, 1.1311939205808128   , 0.7056827748765507 , 1.8010829205825083, uniform  ,  3.2512340171460647,  1.3996905229774   , 0.982404725910294  , 2.364426211282346 ,    1.215585196814726  , sparse  ,  1.3750625845848488, 0.076 , 0.9504817325743455 ,    9.2852996694283   , 20,  1.446700696562091 ,    12.76786816208892  , uniform01  ,  0.9703579803187579
 2.1254332374441085,  8, 0.7588454132760853   , 0.7539786418414088 , 1.7232396641862266, uniform  ,  2.429656577894561 ,  1.4085317873023482, 0.8756592365143608 , 1.9698951308457557,    1.6253558997616888 , sparse  ,  1.2333938694753823, 0.0755, 0.9386446276760767 ,    9.986472077369655 , 20,  1.3140157980012672,    12.317253437914818 , uniform01  ,  0.9299526345625687
 2.140192147703352 ,  8, 1.2207923154879108   , 0.8761438408204368 , 1.6248381846269626, uniform  ,  2.669374691448931 ,  1.013110473936094 , 1.3001272002036317 , 2.0265946365598126,    1.0789488656381963 , sparse  ,  1.3171724839755083, 0.046 , 1.0427230808757229 ,   19.046605235226888 , 20,  1.263204496124984 ,    25.087664328984722 , uniform01  ,  1.1540325591332972
 2.894413584275435 ,  8, 1.5415370840760636   , 1.0000000000000004 , 3.080405074996457 , normal   ,  3.980281408385888 ,  1.8088191243884952, 0.5194665849109271 , 4.23604944259382  ,    0.6095351859996523 , sparse  ,  0.9396210932676651, 0.0005, 0.505109404268228  , 2000.0000000000007   , 20,  1.8602328234789673,  1879.2421865353308   , uniform01  ,  0.9396210932676654
 4.730093035520568 ,  8, 2.484560421105184    , 0.9999999999999994 , 4.840880803284436 , normal   ,  6.5332668074283395,  2.492883853832155 , 0.39196135379574204, 6.686288331606691 ,    0.3932744488334711 , sparse  ,  0.9771141302035983, 0.0005, 0.3941015257108743 , 1999.9999999999989   , 20,  2.4793462254202003,  1954.2282604071954   , uniform01  ,  0.9771141302035977
 3.4947802166985342,  8, 1.9606253126437339   , 1.0                , 3.542783952329662 , normal   ,  5.493584443297779 ,  2.3361210158118118, 0.4222599222797189 , 5.569043430396106 ,    0.5031304411971356 , sparse  ,  0.9864502785727136, 0.0005, 0.4271854362795419 , 2000.0               , 20,  2.3091851800097407,  1972.9005571454272   , uniform01  ,  0.9864502785727136
 1.6609797221995541,  8, 0.7852576176633033   , 1.0000000000000002 , 2.487252318970945 , normal   ,  1.8976630964483179,  0.8743695461301142, 0.7637469045778971 , 2.841676436011056 ,    0.8504177728338681 , sparse  ,  0.6677970343140555, 0.0005, 0.7614226333468058 , 2000.0000000000002   , 20,  0.8770385920612546,  1335.594068628111    , uniform01  ,  0.6677970343140556
 2.3811225211952203,  8, 1.5099715788291996   , 1.0000000000000007 , 2.644408354002065 , normal   ,  3.086258220937671 ,  1.638371465979833 , 0.5495925620927251 , 3.4275124229888414,    0.5963269668596347 , sparse  ,  0.9004367716474704, 0.0005, 0.5507988358493102 , 2000.0000000000014   , 20,  1.6347833601700197,  1800.873543294942    , uniform01  ,  0.900436771647471
 2.7993713749986053,  8, 1.3502584145898606   , 1.0000000000000002 , 4.198460511685447 , normal   ,  4.359804009718031 ,  1.5302024590735894, 0.43573410043829575, 6.538776932909856 ,    0.4938028045508804 , sparse  ,  0.6667613919928985, 0.0005, 0.4115343822953417 , 2000.0000000000005   , 20,  1.6201839279479462,  1333.5227839857973   , uniform01  ,  0.6667613919928986
 2.820884258723662 ,  8, 1.5950823842586006   , 0.9999999999999991 , 3.1626133869226827, normal   ,  5.117225623068694 ,  1.542219563996186 , 0.5783529489398727 , 5.737139412711441 ,    0.5591856831674176 , sparse  ,  0.8919472327499589, 0.0005, 0.49634543397870073, 1999.9999999999982   , 20,  1.7970291891276555,  1783.8944654999161   , uniform01  ,  0.8919472327499581
 2.2672807033889435,  8, 1.2753496314605608   , 1.0000000000000002 , 2.4375667805287557, normal   ,  3.55755241104554  ,  1.445564001327957 , 0.643445021015623  , 3.8247454601420743,    0.7293223256344816 , sparse  ,  0.9301409592138953, 0.0005, 0.7009626371016501 , 2000.0000000000002   , 20,  1.3269479855015596,  1860.2819184277907   , uniform01  ,  0.9301409592138954
 2.648383443159909 ,  8, 1.201332154979086    , 1.0000000000000009 , 2.7210255268328916, normal   ,  4.4032440506293575,  1.8205080801086564, 0.534632846560479  , 4.524019923769819 ,    0.8101867689305192 , sparse  ,  0.9733034170548436, 0.0005, 0.5530369846032728 , 2000.0000000000016   , 20,  1.7599246418448011,  1946.6068341096886   , uniform01  ,  0.9733034170548444
 3.23809635865264  ,  8, 1.6617087818597713   , 1.0000000000000009 , 3.4276542131596517, normal   ,  5.30446410942813  ,  1.6253359131126954, 0.5812321565187293 , 5.614986936584215 ,    0.5685096619568515 , sparse  ,  0.94469749784583  , 0.0005, 0.5535486801666634 , 2000.0000000000018   , 20,  1.7066204503665312,  1889.3949956916617   , uniform01  ,  0.9446974978458309
 1.488195258213354 ,  8, 0.568730600900625    , 1.0000000000000004 , 1.7384637353356598, constant ,  1.488195258213354 ,  0.8560404384426329, 0.999999999999999  , 1.7384637353356598,    1.5051773846651326 , sparse  ,  0.856040438442632 , 1.0   , 1.5051773846651326 ,    1.0000000000000004, 20,  0.568730600900625 ,     0.8560404384426323, uniform01  ,  0.8560404384426323
 1.8352831119164827,  8, 0.6789749999937846   , 1.0000000000000002 , 1.2434926901856385, constant ,  1.8352831119164827,  1.47590985166346  , 1.0000000000000002 , 1.2434926901856385,    2.173732245925065  , sparse  ,  1.4759098516634603, 1.0   , 1.0000000000000002 ,    1.0000000000000002, 20,  1.47590985166346  ,     1.4759098516634608, uniform01  ,  1.4759098516634608
 2.074859771201454 ,  8, 1.4725093660438047   , 0.9999999999999999 , 1.2295443184026174, constant ,  2.074859771201454 ,  1.6875030368137058, 0.9999999999999994 , 1.2295443184026174,    1.1460049597833963 , sparse  ,  1.687503036813705 , 1.0   , 0.9999999999999994 ,    0.9999999999999999, 20,  1.6875030368137058,     1.6875030368137047, uniform01  ,  1.6875030368137047
 1.825681585854513 ,  8, 0.7428887738186198   , 0.9999999999999993 , 1.1705325100542416, constant ,  1.825681585854513 ,  0.9760206893273067, 1.5980211805372013 , 1.1705325100542416,    2.0995090909374343 , sparse  ,  1.5597017341875556, 1.0   , 1.0000000000000002 ,    0.9999999999999993, 20,  1.5597017341875552,     1.5597017341875545, uniform01  ,  1.5597017341875545
 1.830127361744299 ,  8, 1.134251661243782    , 1.0                , 1.6135108497328012, constant ,  1.830127361744299 ,  0.9240893260842358, 1.2274264286225405 , 1.6135108497328012,    1.0000000000000016 , sparse  ,  1.1342516612437838, 1.0   , 1.0000000000000016 ,    1.0               , 20,  1.134251661243782 ,     1.1342516612437838, uniform01  ,  1.1342516612437838
 1.6978433696674664,  8, 1.3060165518219602   , 0.9999999999999991 , 1.300016732022949 , constant ,  1.6978433696674664,  0.785608922294309 , 1.662425813606906  , 1.300016732022949 ,    1.0000000000000009 , sparse  ,  1.3060165518219613, 1.0   , 1.0000000000000009 ,    0.9999999999999991, 20,  1.3060165518219602,     1.3060165518219602, uniform01  ,  1.3060165518219602
 1.6548753370819562,  8, 0.1548399449277696   , 1.0000000000000007 , 1.7182756428294816, constant ,  1.6548753370819562,  0.963102366019037 , 1.0000000000000004 , 1.7182756428294816,    6.21998649294476   , sparse  ,  0.9631023660190374, 1.0   , 1.1708829833706145 ,    1.0000000000000007, 20,  0.822543652694106 ,     0.9631023660190381, uniform01  ,  0.9631023660190381
 1.7012653536805644,  8, 1.0900263189854935   , 1.0000000000000004 , 1.1650704299639312, constant ,  1.7012653536805644,  0.9715221135162385, 1.5030284027620833 , 1.1650704299639312,    1.3396239201686546 , sparse  ,  1.4602253305263553, 1.0   , 0.9999999999999997 ,    1.0000000000000004, 20,  1.4602253305263557,     1.460225330526356 , uniform01  ,  1.460225330526356
 2.021153866318578 ,  8, 1.9695035167214143   , 0.9999999999999998 , 1.0262250608636365, constant ,  2.021153866318578 ,  1.9695035167214143, 0.9999999999999993 , 1.0262250608636365,    0.9999999999999993 , sparse  ,  1.969503516721413 , 1.0   , 0.9999999999999993 ,    0.9999999999999998, 20,  1.9695035167214143,     1.9695035167214126, uniform01  ,  1.9695035167214126
 1.648338289272195 ,  8, 0.6413788487936493   , 0.9999999999999999 , 1.1115305976619219, constant ,  1.648338289272195 ,  1.482944592564014 , 1.0000000000000007 , 1.1115305976619219,    2.3121195769914182 , sparse  ,  1.482944592564015 , 1.0   , 1.0000000000000007 ,    0.9999999999999999, 20,  1.482944592564014 ,     1.4829445925640148, uniform01  ,  1.4829445925640148
 4.430177548562313 ,  8, 2.221333442121158    , 0.8515274277541531 , 1.5163356345558452, uniform  ,  4.450207909410698 ,  2.8608919243186754, 1.0212318212372093 , 1.5231915110065022,    1.3152612817303595 , sparse  ,  2.9216338702347855, 0.0805, 0.9245108327704332 ,   10.57798046899569  , 20,  3.1601943067337332,    30.90498601689985  , exp1       ,  2.4878513743604382
 5.875901732565332 ,  8, 3.333699875980678    , 0.7659707217862614 , 1.7173795496055762, uniform  ,  6.67908967608498  ,  4.034685853686362 , 0.8480051923782427 , 1.952131356472194 ,    1.0263175093212586 , sparse  ,  3.421434553541078 , 0.102 , 0.866208333877021  ,    7.509516880257464 , 20,  3.9498979861198524,    25.693320534512885 , exp1       ,  2.6207186945203143
 2.1850838066773988,  8, 1.3935005026390848   , 0.7045791100118369 , 1.4505644237946522, uniform  ,  2.4994222787128053,  1.392332610749443 , 1.0819023933874408 , 1.6592375205294947,    1.0809956516760253 , sparse  ,  1.506367983961206 , 0.0515, 1.075122322224179  ,   13.681147767220134 , 20,  1.4011131131989518,    20.60884298038275  , exp1       ,  1.0613554134897116
 7.271344407408096 ,  8, 2.8962412027602475   , 0.8708205977255296 , 1.8720230688779247, uniform  ,  8.505372859938927 ,  4.4230677721726375, 0.8781726867637758 , 2.189726316221823 ,    1.3411235588822092 , sparse  ,  3.8842173092271133, 0.075 , 0.863049534832894  ,   11.61094130300706  , 20,  4.50057285527555  ,    45.09941918556004  , exp1       ,  3.3824564389170027
 4.126264024668169 ,  8, 1.6743867739101403   , 0.655666063020259  , 1.6541143026270273, uniform  ,  4.583262341379541 ,  2.554361199456937 , 0.9765830627861776 , 1.8373133047823844,    1.4898265576969403 , sparse  ,  2.4945458836278296, 0.0475, 0.9065445736145237 ,   13.803496063584397 , 20,  2.751707920639485 ,    34.43345428508741  , exp1       ,  1.635589078541652
 4.0976309777132665,  8, 1.0485203548323128   , 1.0                , 1.7172872318038568, uniform  ,  5.2188168700872275,  2.776387966234746 , 0.8594284972598836 , 2.187168055119701 ,    2.275689667477325  , sparse  ,  2.3861069376315522, 0.067 , 0.8637271437131447 ,   14.925373134328355 , 20,  2.7625702804403356,    35.613536382560476 , exp1       ,  2.3861069376315522
 5.867403752041872 ,  8, 1.8879116703005137   , 0.7570072749253649 , 1.722763524593874 , uniform  ,  5.798178823525634 ,  4.056990808468484 , 0.8394914598678418 , 1.7024379791089752,    1.8040087309431665 , sparse  ,  3.4058091364716234, 0.083 , 1.1567435486487136 ,    9.120569577414035 , 20,  2.9443078722593494,    31.062919196581852 , exp1       ,  2.5782222933162937
 4.657454972621671 ,  8, 0.7913294646765161   , 0.9052442910514231 , 1.4265969209584393, uniform  ,  5.855152866358762 ,  3.48228254450235  , 0.9375261209421886 , 1.793456533662748 ,    4.125627809532602  , sparse  ,  3.2647308459719824, 0.05  , 0.9530449252778694 ,   18.10488582102846  , 20,  3.425579171957837 ,    59.107579202712394 , exp1       ,  2.95537896013562
 6.145715151468509 ,  8, 2.2002724717671667   , 0.9470222551541034 , 1.4977812521101017, uniform  ,  7.103342356005414 ,  4.24732681548606  , 0.9660694696547666 , 1.7311659824654055,    1.8648657458280875 , sparse  ,  4.103212764087087 , 0.06  , 0.9593749194159665 ,   15.783704252568393 , 20,  4.276964803900625 ,    64.76389675371426  , exp1       ,  3.8858338052228554
 5.578254902401507 ,  8, 3.8283811498960296   , 0.8146212177776624 , 1.4935194300798977, uniform  ,  6.195364780715761 ,  4.018028666814453 , 0.9295536229870733 , 1.6587441481830076,    0.975601163589662  , sparse  ,  3.7349731045032946, 0.059 , 0.9557943125873538 ,   13.80713928436716  , 20,  3.9077163939097415,    51.56929387724221  , exp1       ,  3.04258833875729
12.50356718669298  ,  8, 3.7422747072807026   , 1.0000000000000009 , 2.7585898565902007, normal   , 17.70289934401167  ,  7.738410638236714 , 0.5857267051088297 , 3.9056884994068723,    1.2111868102828518 , sparse  ,  4.532593765913507 , 0.0005, 0.6056918527586952 , 2000.0000000000016   , 20,  7.48333289488586  ,  9065.187531827021    , exp1       ,  4.532593765913511
 5.014904950671034 ,  8, 2.4003243692836325   , 1.0                , 3.3079146365174177, normal   ,  6.5488983548331365,  3.0602920003420433, 0.49538807196676865, 4.319762175775368 ,    0.6315947015766142 , sparse  ,  1.5160321537047705, 0.0005, 0.5146575838612895 , 2000.0               , 20,  2.9457103154499937,  3032.064307409541    , exp1       ,  1.5160321537047705
 7.717690294259694 ,  8, 3.0946304652638577   , 1.0                , 2.8324022459094764, normal   , 13.418638698517455 ,  4.182438081478224 , 0.6514827131313449 , 4.924657629109281 ,    0.8804883618286768 , sparse  ,  2.72478610882529  , 0.0005, 0.6606987291892361 , 1999.9999999999998   , 20,  4.124097699066199 ,  5449.57221765058     , exp1       ,  2.72478610882529
14.553324087421847 ,  8, 6.102869800245303    , 1.0000000000000004 , 1.7169200905945343, normal   , 19.571475044576633 , 11.131588750807797 , 0.761473799581458  , 2.3089335814108134,    1.388922500217049  , sparse  ,  8.476413181455829 , 0.0005, 0.7666177212576317 , 2000.000000000001    , 20, 11.056896998872299 , 16952.826362911666    , exp1       ,  8.476413181455833
 7.099614780989195 ,  8, 3.7697848284390414   , 1.0                , 2.945461913215535 , normal   , 14.13994733057759  ,  4.270976162761691 , 0.5643574025714079 , 5.866329033599626 ,    0.6393884859095912 , sparse  ,  2.4103570136605867, 0.0005, 0.5690124053222989 , 2000.0               , 20,  4.236035965323668 ,  4820.7140273211735   , exp1       ,  2.4103570136605867
 8.23574412314702  ,  8, 3.3321003509020644   , 1.0000000000000002 , 4.265104174039206 , normal   , 10.029117718199377 ,  4.361495781568274 , 0.4427287703074513 , 5.193851484725046 ,    0.5795022540518954 , sparse  ,  1.9309596640748579, 0.0005, 0.4553570551147731 , 2000.0000000000005   , 20,  4.240539687231063 ,  3861.9193281497164   , exp1       ,  1.9309596640748583
 6.0930102911848225,  8, 1.8071235954911529   , 0.9999999999999998 , 2.629518159534332 , normal   ,  9.584302593816066 ,  3.409635791415864 , 0.6795911991077761 , 4.136230945378996 ,    1.2822357484515743 , sparse  ,  2.3171584760090984, 0.0005, 0.698279990622483  , 1999.9999999999993   , 20,  3.3183801728923426,  4634.3169520181955   , exp1       ,  2.317158476009098
 6.046359585268279 ,  8, 3.6737072131658493   , 0.9999999999999998 , 2.738756245364542 , normal   ,  9.488457778804722 ,  3.928930876144874 , 0.5619092775419693 , 4.297887453451244 ,    0.6009468316405093 , sparse  ,  2.2077027101269024, 0.001 , 0.578317214508788  ,  999.9999999999998   , 20,  3.817459786325199 ,  2207.702710126902    , exp1       ,  2.207702710126902
 3.8925228802488516,  8, 2.1379054979509955   , 1.0000000000000007 , 2.529676381168089 , normal   ,  4.126294174641645 ,  2.28468084032202  , 0.6735047585071463 , 2.6815998868772537,    0.719743421354098  , sparse  ,  1.538743417626986 , 0.0005, 0.7098388473404755 , 2000.0000000000011   , 20,  2.167736273369841 ,  3077.486835253974    , exp1       ,  1.538743417626987
10.101334525407582 ,  8, 3.344370671573717    , 0.9999999999999998 , 2.987679484447842 , normal   , 14.0234547918792   ,  6.3008138534579885, 0.536596826163038  , 4.147728013303146 ,    1.0109515505405107 , sparse  ,  3.3809967160096583, 0.0005, 0.6010959273464646 , 1999.9999999999995   , 20,  5.624720717931086 ,  6761.993432019315    , exp1       ,  3.3809967160096575
 2.8144577196128697,  8, 1.4174665080880504   , 1.0000000000000002 , 1.770632052119223 , constant ,  2.8144577196128697,  1.589521502360878 , 0.9999999999999993 , 1.770632052119223 ,    1.121382052620702  , sparse  ,  1.5895215023608769, 1.0   , 1.121382052620702  ,    1.0000000000000002, 20,  1.4174665080880504,     1.589521502360877 , exp1       ,  1.589521502360877
 3.5675005345667286,  8, 1.543743578409335    , 1.0000000000000002 , 1.2407873437451185, constant ,  3.5675005345667286,  2.8751909443231427, 0.9999999999999993 , 1.2407873437451185,    1.8624796141893734 , sparse  ,  2.875190944323141 , 1.0   , 1.8624796141893734 ,    1.0000000000000002, 20,  1.543743578409335 ,     2.875190944323142 , exp1       ,  2.875190944323142
 4.643601443238957 ,  8, 3.1408457411525017   , 1.0000000000000004 , 1.4687797668814861, constant ,  4.643601443238957 ,  3.161536908353697 , 0.9999999999999999 , 1.4687797668814861,    1.006587769316427  , sparse  ,  3.1615369083536966, 1.0   , 1.006587769316427  ,    1.0000000000000004, 20,  3.1408457411525017,     3.161536908353698 , exp1       ,  3.161536908353698
 2.6297337253879727,  8, 1.8672953279040465   , 0.9999999999999999 , 1.4083116291731563, constant ,  2.6297337253879727,  1.1699832731335724, 1.5960017299246174 , 1.4083116291731563,    1.0000000000000007 , sparse  ,  1.8672953279040478, 1.0   , 1.0000000000000007 ,    0.9999999999999999, 20,  1.8672953279040465,     1.8672953279040476, exp1       ,  1.8672953279040476
 4.865149340449908 ,  8, 1.6399458918462106   , 0.9999999999999996 , 1.4277595319824488, constant ,  4.865149340449908 ,  3.4075411380336784, 1.0000000000000004 , 1.4277595319824488,    2.077837540235888  , sparse  ,  3.40754113803368  , 1.0   , 1.3287405908953285 ,    0.9999999999999996, 20,  2.564489382940894 ,     3.407541138033679 , exp1       ,  3.407541138033679
 5.011971584552571 ,  8, 1.965604351401087    , 1.0                , 2.0796890555162815, constant ,  5.011971584552571 ,  2.405508933386984 , 1.0018511929988212 , 2.0796890555162815,    1.2260666766255606 , sparse  ,  2.4099619946830715, 1.0   , 1.0043782309190699 ,    1.0               , 20,  2.3994566195225113,     2.4099619946830715, exp1       ,  2.4099619946830715
 3.5355413825006767,  8, 0.045837286793819    , 0.9999999999999994 , 1.170994289905202 , constant ,  3.5355413825006767,  2.695088008892536 , 1.1202841610024417 , 1.170994289905202 ,   65.86917813113348   , sparse  ,  3.019264408869916 , 1.0   , 1.1202841610024417 ,    0.9999999999999994, 20,  2.695088008892536 ,     3.019264408869914 , exp1       ,  3.019264408869914
 3.7434482794730575,  8, 2.066494512326046    , 1.0000000000000004 , 1.502440741683589 , constant ,  3.7434482794730575,  1.9088008637304306, 1.305310593065933  , 1.502440741683589 ,    1.2057026876283419 , sparse  ,  2.4915779874807336, 1.0   , 0.9999999999999998 ,    1.0000000000000004, 20,  2.491577987480734 ,     2.4915779874807344, exp1       ,  2.4915779874807344
 2.23688930247437  ,  8, 1.4771625467210605   , 1.0000000000000002 , 1.2985918392861318, constant ,  2.23688930247437  ,  1.7225499458737104, 1.0000000000000007 , 1.2985918392861318,    1.1661207831848643 , sparse  ,  1.7225499458737117, 1.0   , 1.1661207831848643 ,    1.0000000000000002, 20,  1.4771625467210605,     1.722549945873712 , exp1       ,  1.722549945873712
 6.744534885724077 ,  8, 6.4203726654138045   , 0.9999999999999998 , 1.050489626880465 , constant ,  6.744534885724077 ,  6.4203726654138045, 0.9999999999999989 , 1.050489626880465 ,    0.9999999999999989 , sparse  ,  6.420372665413797 , 1.0   , 0.9999999999999989 ,    0.9999999999999998, 20,  6.4203726654138045,     6.420372665413796 , exp1       ,  6.420372665413796
 2.905762310957718 ,  8, 1.816                , 0.78125            , 2.270126805435717 , uniform  ,  2.953928901941999 ,  1.492             , 0.8579088471849866 , 2.307756954642187 ,    0.7048458149779736 , moderate,  1.28              , 0.0915, 0.6874328678839957 ,    8.538251366120218 , 20,  1.862             ,    10.92896174863388  , uniform    ,  1.0
 4.341912118412368 ,  8, 2.776                , 0.7155635062611807 , 1.5534569296645324, uniform  ,  5.119163881971741 ,  2.638             , 1.0595147839272177 , 1.831543428254648 ,    1.0068443804034584 , moderate,  2.795             , 0.0585, 1.026064610866373  ,   12.23185480788343  , 20,  2.724             ,    34.18803418803419  , uniform    ,  2.0
 3.67090565258251  ,  8, 2.168                , 0.4338394793926247 , 1.5925837972158394, uniform  ,  4.518141656810904 ,  1.342             , 1.717585692995529  , 1.9601482242129735,    1.063191881918819  , moderate,  2.305             , 0.0595, 1.0253558718861209 ,    7.291419821724785 , 20,  2.248             ,    16.80672268907563  , uniform    ,  1.0
 3.2289167651978   ,  8, 2.07                 , 0.5319148936170213 , 1.7175089176584044, uniform  ,  3.938331094717237 ,  1.4               , 1.342857142857143  , 2.094856965275126 ,    0.9082125603864735 , moderate,  1.88              , 0.0665, 0.9012464046021094 ,    7.998720204767237 , 20,  2.086             ,    15.037593984962406 , uniform    ,  1.0
 3.963995620346195 ,  8, 2.32                 , 1.0                , 1.9819978101730975, uniform  ,  4.988037281879163 ,  1.57              , 1.2738853503184713 , 2.4940186409395815,    0.8620689655172414 , moderate,  2.0               , 0.0505, 0.8756567425569177 ,   19.801980198019802 , 20,  2.284             ,    39.603960396039604 , uniform    ,  2.0
 5.51739808618165  ,  8, 4.152                , 0.9603841536614646 , 1.324705422852737 , uniform  ,  5.744762626640352 ,  4.162             , 1.0007208073041807 , 1.3792947482930016,    1.003131021194605  , moderate,  4.165             , 0.078 , 1.0007208073041807 ,   12.312617354634162 , 20,  4.162             ,    51.282051282051285 , uniform    ,  4.0
 4.876358908878653 ,  8, 3.178                , 1.0                , 1.6254529696262177, uniform  ,  5.330290014776925 ,  3.098             , 0.9683666881859264 , 1.7767633382589751,    0.9439899307740718 , moderate,  3.0               , 0.063 , 0.9422110552763818 ,   15.873015873015873 , 20,  3.184             ,    47.61904761904762  , uniform    ,  3.0
 5.345449595627578 ,  8, 3.728                , 0.8075370121130552 , 1.4388827982846777, uniform  ,  5.487543502418271 ,  2.23              , 1.6659192825112108 , 1.4771314945944203,    0.9965128755364806 , moderate,  3.715             , 0.072 , 1.0056848944233892 ,   11.215791834903547 , 20,  3.694             ,    41.66666666666667  , uniform    ,  3.0
 3.949907688476052 ,  8, 2.624                , 0.9132420091324202 , 1.8036108166557314, uniform  ,  4.289416525620166 ,  2.63              , 0.8326996197718631 , 1.9586376829315828,    0.8346036585365854 , moderate,  2.19              , 0.0785, 0.8365164247517188 ,   11.633656167291976 , 20,  2.618             ,    25.477707006369428 , uniform    ,  2.0
 4.396212170880348 ,  8, 2.916                , 0.7233273056057866 , 1.589950152217124 , uniform  ,  4.9134677728896445,  2.34              , 1.1816239316239316 , 1.7770227026725658,    0.9482167352537724 , moderate,  2.765             , 0.076 , 0.9423994546693933 ,    9.517464547444561 , 20,  2.934             ,    26.315789473684212 , uniform    ,  2.0
 5.638290398037995 ,  8, 3.364                , 1.0                , 5.638290398037995 , normal   ,  7.805745206458391 ,  2.724             , 0.36710719530102787, 7.805745206458391 ,    0.2972651605231867 , moderate,  1.0               , 0.0005, 0.2935995302407516 , 2000.0               , 20,  3.406             ,  2000.0               , uniform    ,  1.0
 5.0757264192993965,  8, 2.774                , 1.0                , 5.0757264192993965, normal   ,  7.498761287162201 ,  2.388             , 0.4187604690117253 , 7.498761287162201 ,    0.3604902667627974 , moderate,  1.0               , 0.0005, 0.3604902667627974 , 2000.0               , 20,  2.774             ,  2000.0               , uniform    ,  1.0
 4.66721750690901  ,  8, 2.71                 , 1.0                , 4.66721750690901  , normal   ,  6.448463397393456 ,  1.59              , 0.6289308176100629 , 6.448463397393456 ,    0.36900369003690037, moderate,  1.0               , 0.0005, 0.37735849056603776, 2000.0               , 20,  2.65              ,  2000.0               , uniform    ,  1.0
 4.836312295986728 ,  8, 3.09                 , 1.0                , 4.836312295986728 , normal   ,  6.685302276107203 ,  2.212             , 0.4520795660036166 , 6.685302276107203 ,    0.3236245954692557 , moderate,  1.0               , 0.0005, 0.32446463335496434, 2000.0               , 20,  3.082             ,  2000.0               , uniform    ,  1.0
