density,dual2,n,dsrse_lp_adaptive_failed_solves,lp_cons_status,mu_pes_bound,cdsrse_lp_adaptive_failed_solves,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,dsrse_lp_adaptive_total_solves,n_base,dual1,lp_orig_status,opt_mc,length,cdsrse_lp_adaptive,sdp_orig,lp_cons,m_base,dsrse_lp_adaptive,alpha_pes_over_pstar,p_star,m,cdsrse_lp_adaptive_total_solves,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,alpha_pes_over_pstar_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,mu_pes_bound_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,cdsrse_lp_adaptive_over_opt,dsrse_lp_adaptive_over_opt,alpha_gap,alpha_pes_over_pstar_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,mu_pes_bound_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,cdsrse_lp_adaptive_gap,dsrse_lp_adaptive_gap
sparse,1.4767301660811085,5,500,NO_OPTIMIZER,NaN,500,9,1.1151392409533096,NaN,1.1056955252588272,1.1056955252588272,uniform,500,10,1.5869911696530092,NO_OPTIMIZER,1.1621433644497767,short,NaN,NaN,NaN,15,NaN,5.819450132941205,0.19,15,500,1.129631990930216,uniform01,1.105695525258829,0.9514278178427037,5.007514830751072,NaN,NaN,NaN,1.3655726291604127,1.2706953472821099,NaN,0.9514278178427021,0.9514278178427021,0.9720246447089999,0.95955393720402,NaN,NaN,0.048572182157296306,4.007514830751072,NaN,NaN,NaN,0.36557262916041267,0.27069534728210987,NaN,0.04857218215729786,0.04857218215729786,0.027975355291000148,0.04044606279597995,NaN,NaN
dense,2.3633702131379533,10,500,NO_OPTIMIZER,NaN,500,9,1.6884622891830057,NaN,1.6902302454978444,1.6845420995297054,uniform,500,10,3.1076481745582893,NO_OPTIMIZER,1.6896092587522196,long,NaN,NaN,NaN,15,NaN,23.76994973461764,0.066,24,500,1.694225451712702,uniform01,1.5688166824847642,0.9285085734220817,14.068311718516389,NaN,NaN,NaN,1.8392703274207285,1.398767319068379,NaN,1.0003675327549302,0.9970009875382333,1.0027321068090569,0.9993211628290549,NaN,NaN,0.0714914265779183,13.068311718516389,NaN,NaN,NaN,0.8392703274207285,0.3987673190683789,NaN,0.0003675327549301777,0.0029990124617667036,0.002732106809056889,0.0006788371709450791,NaN,NaN
sparse,1.3206606763492104,5,500,NO_OPTIMIZER,NaN,500,9,0.968478516370006,NaN,0.9586884132600875,0.959123989888232,uniform,500,10,1.5227006138467798,NO_OPTIMIZER,0.9864421899653927,long,NaN,NaN,NaN,15,NaN,8.456259154158326,0.105,24,500,0.9762509500183628,uniform01,0.8879072111866242,0.9001107416317773,8.572483253635975,NaN,NaN,NaN,1.5436288404292609,1.33881203559992,NaN,0.9718647712074451,0.9723063344663725,0.9896686901161563,0.9817894309690699,NaN,NaN,0.09988925836822271,7.5724832536359745,NaN,NaN,NaN,0.5436288404292609,0.33881203559992,NaN,0.028135228792554923,0.02769366553362751,0.010331309883843676,0.0182105690309301,NaN,NaN
dense,3.2294469743392296,10,500,NO_OPTIMIZER,NaN,500,10,1.9864123255557684,NaN,1.6942254739607177,1.6597906056091973,uniform,500,10,3.4553563441168094,NO_OPTIMIZER,2.065060793440857,short,NaN,NaN,NaN,15,NaN,17.211788978911258,0.093,15,500,1.9237035051055167,uniform01,1.6006963750387468,0.7751328097085344,8.334761394715425,NaN,NaN,NaN,1.673246790163212,1.5638508002266813,NaN,0.8204240181896805,0.8037490280582065,0.9315481225616573,0.9619146961024608,NaN,NaN,0.22486719029146562,7.334761394715425,NaN,NaN,NaN,0.673246790163212,0.5638508002266813,NaN,0.17957598181031953,0.19625097194179353,0.06845187743834269,0.03808530389753917,NaN,NaN
sparse,2.357842067508758,5,500,NO_OPTIMIZER,NaN,500,10,1.5835487779535702,NaN,1.3471308882182087,1.2573676031997798,uniform,500,10,2.6093774340999842,NO_OPTIMIZER,1.6035225908128936,short,NaN,NaN,NaN,15,NaN,11.26672210056226,0.095,15,500,1.5883544745396287,uniform01,1.0703385995534147,0.667492061344028,7.026232224673979,NaN,NaN,NaN,1.6272782491808737,1.470414000412347,NaN,0.8401072089263744,0.7841283998140411,0.9905407529895943,0.9875437907929954,NaN,NaN,0.33250793865597195,6.026232224673979,NaN,NaN,NaN,0.6272782491808737,0.47041400041234693,NaN,0.15989279107362564,0.21587160018595886,0.00945924701040568,0.012456209207004632,NaN,NaN
dense,2.8816568227481665,10,500,NO_OPTIMIZER,NaN,500,10,1.6456222542153525,NaN,1.569012362537876,1.569012362537876,uniform,500,10,3.429842080078688,NO_OPTIMIZER,1.715296776091001,long,NaN,NaN,NaN,15,NaN,34.108964402997294,0.046,27,500,1.6518366036852603,uniform01,1.5690123625378756,0.9147177237244661,19.88516790705361,NaN,NaN,NaN,1.999561899658538,1.6799756537263422,NaN,0.9147177237244664,0.9147177237244664,0.9630033861834916,0.9593804857288719,NaN,NaN,0.08528227627553386,18.88516790705361,NaN,NaN,NaN,0.999561899658538,0.6799756537263422,NaN,0.08528227627553364,0.08528227627553364,0.03699661381650843,0.04061951427112809,NaN,NaN
sparse,1.9132677686253434,5,500,NO_OPTIMIZER,NaN,500,10,1.001346011961699,NaN,1.0373283293456639,0.8730061348347221,uniform,500,10,2.2787540334021776,NO_OPTIMIZER,1.1439369409813687,long,NaN,NaN,NaN,15,NaN,17.391141362947916,0.051,27,500,1.1439779873153089,uniform01,0.8869482095103436,0.7753471172540701,15.202884652040593,NaN,NaN,NaN,1.9920276649578814,1.6725290530297727,NaN,0.9068055171430632,0.7631593172310542,1.0000358816403856,0.8753507086698828,NaN,NaN,0.22465288274592987,14.202884652040593,NaN,NaN,NaN,0.9920276649578814,0.6725290530297727,NaN,0.09319448285693677,0.23684068276894576,3.588164038559327e-5,0.12464929133011715,NaN,NaN
dense,2.640355336556676,12,500,NO_OPTIMIZER,NaN,500,1,1.733526784779465,NaN,1.2560495908813714,1.5207558095991474,uniform,500,12,2.6794292776903603,NO_OPTIMIZER,1.9051123046008904,short,NaN,NaN,NaN,18,NaN,20.705425529374253,0.071,18,500,1.7768987337421696,uniform01,1.470085212585572,0.7716527834266158,10.868349062346702,NaN,NaN,NaN,1.406441641901885,1.3859315958330416,NaN,0.6593047495667224,0.7982499540454843,0.9327002557544339,0.9099341705961154,NaN,NaN,0.2283472165733842,9.868349062346702,NaN,NaN,NaN,0.40644164190188503,0.3859315958330416,NaN,0.34069525043327764,0.20175004595451573,0.06729974424556606,0.09006582940388463,NaN,NaN
sparse,1.9791078966148004,6,500,NO_OPTIMIZER,NaN,500,1,1.1416126363910737,NaN,1.063558560839962,1.0642762994657193,uniform,500,12,2.2437715138818723,NO_OPTIMIZER,1.443950556944695,short,NaN,NaN,NaN,18,NaN,18.609902408254353,0.055,18,500,1.4303770874173884,uniform01,1.0235446324539894,0.7088501940258556,12.888185345924647,NaN,NaN,NaN,1.5539115955809084,1.3706202661138642,NaN,0.7365616195961601,0.7370586855256722,0.9905997684878994,0.79061753943061,NaN,NaN,0.2911498059741444,11.888185345924647,NaN,NaN,NaN,0.5539115955809084,0.3706202661138642,NaN,0.26343838040383993,0.2629413144743278,0.009400231512100565,0.20938246056939003,NaN,NaN
dense,2.223224920729202,12,500,NO_OPTIMIZER,NaN,500,1,1.2205767664974163,NaN,0.9580391020730722,0.9811888348731942,uniform,500,12,2.93799928091763,NO_OPTIMIZER,1.4248253338760848,long,NaN,NaN,NaN,18,NaN,21.24415639813181,0.044,36,500,1.2405980681024296,uniform01,0.9347428815177996,0.6560403295012531,14.910007488664844,NaN,NaN,NaN,2.0620066271036306,1.5603490953386943,NaN,0.672390558544344,0.688637976560941,0.8707018598044683,0.856650101228175,NaN,NaN,0.3439596704987469,13.910007488664844,NaN,NaN,NaN,1.0620066271036306,0.5603490953386943,NaN,0.32760944145565596,0.31136202343905905,0.12929814019553165,0.14334989877182502,NaN,NaN
sparse,1.9349673368825953,6,500,NO_OPTIMIZER,NaN,500,1,1.065210254063789,NaN,0.966622710103891,0.9630706400664432,uniform,500,12,2.481625223172724,NO_OPTIMIZER,1.1938167497441838,long,NaN,NaN,NaN,18,NaN,25.9650800421611,0.036,36,500,1.1780701352673646,uniform01,0.9347428815177996,0.7829869045798699,21.749636238329717,NaN,NaN,NaN,2.0787321200716082,1.620824416559098,NaN,0.8096910269612343,0.8067156372808592,0.9868098563031609,0.892272833575209,NaN,NaN,0.21701309542013014,20.749636238329717,NaN,NaN,NaN,1.0787321200716082,0.6208244165590979,NaN,0.1903089730387657,0.19328436271914085,0.01319014369683913,0.10772716642479097,NaN,NaN
dense,2.606913659355047,12,500,NO_OPTIMIZER,NaN,500,2,1.8738386334484711,NaN,1.8738386334484711,1.8738386334484711,uniform,500,12,2.8964416027796225,NO_OPTIMIZER,2.0029171863567106,short,NaN,NaN,NaN,18,NaN,16.881429130166342,0.111,18,500,1.9977842380539272,uniform01,1.873838633448464,0.9355547229873047,8.428420927813555,NaN,NaN,NaN,1.4461115130018058,1.301558385495209,NaN,0.9355547229873082,0.9355547229873082,0.9974372638380921,0.9355547229873082,NaN,NaN,0.06444527701269531,7.428420927813555,NaN,NaN,NaN,0.44611151300180585,0.3015583854952091,NaN,0.06444527701269176,0.06444527701269176,0.0025627361619079414,0.06444527701269176,NaN,NaN
sparse,1.8887764617119671,6,500,NO_OPTIMIZER,NaN,500,2,1.5281755365499943,NaN,1.5281755365499943,1.5281755365499943,uniform,500,12,2.090826739832959,NO_OPTIMIZER,1.5281755365499943,short,NaN,NaN,NaN,18,NaN,13.405048566227991,0.114,18,500,1.5281755365499943,uniform01,1.5281755365499912,0.999999999999998,8.771929824561385,NaN,NaN,NaN,1.3681849302163318,1.2359682618503793,NaN,1.0,1.0,1.0,1.0,NaN,NaN,1.9984014443252818e-15,7.771929824561385,NaN,NaN,NaN,0.3681849302163318,0.23596826185037933,NaN,0.0,0.0,0.0,0.0,NaN,NaN
dense,2.374397385261986,12,500,NO_OPTIMIZER,NaN,500,2,1.6785678693412225,NaN,1.6785678693412225,1.6785678693412225,uniform,500,12,2.793812223756691,NO_OPTIMIZER,1.723052576624027,long,NaN,NaN,NaN,18,NaN,29.974426238236024,0.056,36,500,1.71810672534616,uniform01,1.6785678693412174,0.9741826175902488,17.396118171254443,NaN,NaN,NaN,1.6214317901027726,1.3780179534127377,NaN,0.9741826175902518,0.9741826175902518,0.9971295993256587,0.9741826175902518,NaN,NaN,0.025817382409751177,16.396118171254443,NaN,NaN,NaN,0.6214317901027726,0.3780179534127377,NaN,0.02581738240974818,0.02581738240974818,0.0028704006743413,0.02581738240974818,NaN,NaN
sparse,1.746517024386468,6,500,NO_OPTIMIZER,NaN,500,2,1.3329047724427432,NaN,1.3329047724427432,1.3329047724427432,uniform,500,12,2.045796258235928,NO_OPTIMIZER,1.3329047724427432,long,NaN,NaN,NaN,18,NaN,21.157218610202293,0.063,36,500,1.3329047724427432,uniform01,1.3329047724427445,1.000000000000001,15.873015873015888,NaN,NaN,NaN,1.53484052314308,1.3103089286609124,NaN,1.0,1.0,1.0,1.0,NaN,NaN,1.1102230246251565e-15,14.873015873015888,NaN,NaN,NaN,0.53484052314308,0.3103089286609124,NaN,0.0,0.0,0.0,0.0,NaN,NaN
dense,3.740942545559093,12,500,NO_OPTIMIZER,NaN,500,3,2.7343949502916867,NaN,2.6681072089404547,2.6681072089404547,uniform,500,12,3.8981436317798055,NO_OPTIMIZER,2.9506809853352824,short,NaN,NaN,NaN,18,NaN,18.274706910551053,0.146,18,500,2.8894597536551387,uniform01,2.668107208940454,0.9042343859606632,6.193386205210022,NaN,NaN,NaN,1.3210996550129814,1.2678234496210758,NaN,0.9042343859606635,0.9042343859606635,0.9792518296676564,0.9266996208270141,NaN,NaN,0.09576561403933681,5.193386205210022,NaN,NaN,NaN,0.32109965501298143,0.26782344962107585,NaN,0.09576561403933648,0.09576561403933648,0.020748170332343552,0.07330037917298593,NaN,NaN
sparse,2.877049731658307,6,500,NO_OPTIMIZER,NaN,500,3,2.0358637353137263,NaN,2.0358637353137263,2.0358637353137263,uniform,500,12,3.0985973593111056,NO_OPTIMIZER,2.0520782690310813,short,NaN,NaN,NaN,18,NaN,15.905185432138406,0.128,18,500,2.0358637353137263,uniform01,2.035863735313716,0.9920984818356753,7.750769389341213,NaN,NaN,NaN,1.5099801045961827,1.402017542448197,NaN,0.9920984818356803,0.9920984818356803,0.9920984818356803,0.9920984818356803,NaN,NaN,0.007901518164324717,6.750769389341213,NaN,NaN,NaN,0.5099801045961827,0.4020175424481971,NaN,0.00790151816431972,0.00790151816431972,0.00790151816431972,0.00790151816431972,NaN,NaN
dense,3.1578250554040803,12,500,NO_OPTIMIZER,NaN,500,3,1.7097170392514978,NaN,1.6765524372890632,1.6456805179229137,uniform,500,12,3.6858171199668397,NO_OPTIMIZER,1.9615235915682274,long,NaN,NaN,NaN,18,NaN,25.849576168394325,0.063,31,500,1.8903113143645103,uniform01,1.6285232986088425,0.8302338578078722,13.178315203299558,NaN,NaN,NaN,1.8790582666507971,1.6098838010301046,NaN,0.8547194866765119,0.838980741805507,0.9636954266011232,0.871627058986626,NaN,NaN,0.16976614219212782,12.178315203299558,NaN,NaN,NaN,0.8790582666507971,0.6098838010301046,NaN,0.14528051332348813,0.16101925819449303,0.03630457339887683,0.12837294101337404,NaN,NaN
sparse,2.581805596405591,6,500,NO_OPTIMIZER,NaN,500,3,1.660956859223696,NaN,1.62852329860885,1.6533186885733053,uniform,500,12,2.960745428771274,NO_OPTIMIZER,1.8040870268286509,long,NaN,NaN,NaN,18,NaN,22.007071602822197,0.074,31,500,1.7857567071769318,uniform01,1.6285232986088425,0.9026855547382177,12.198453442408347,NaN,NaN,NaN,1.6411322650969211,1.4310870584464361,NaN,0.9026855547382219,0.9164295646422465,0.9898395590793969,0.9206633796061607,NaN,NaN,0.09731444526178235,11.198453442408347,NaN,NaN,NaN,0.6411322650969211,0.43108705844643613,NaN,0.09731444526177813,0.08357043535775355,0.010160440920603087,0.07933662039383926,NaN,NaN
dense,3.0129309599274223,12,500,NO_OPTIMIZER,NaN,500,4,2.2129780774939385,NaN,2.137037333375658,2.1061128242884553,uniform,500,12,2.972506652411969,NO_OPTIMIZER,2.2538604734158434,short,NaN,NaN,NaN,18,NaN,11.938756052378011,0.179,18,500,2.137037333375658,uniform01,2.137037333375664,0.9481675368026984,5.297025345266472,NaN,NaN,NaN,1.318851227692449,1.3367868133208654,NaN,0.9481675368026958,0.9344468520256408,0.9481675368026958,0.9818611682470542,NaN,NaN,0.051832463197301615,4.297025345266472,NaN,NaN,NaN,0.3188512276924489,0.33678681332086535,NaN,0.05183246319730417,0.06555314797435918,0.05183246319730417,0.01813883175294584,NaN,NaN
sparse,2.49263886481605,6,500,NO_OPTIMIZER,NaN,500,4,2.1061128242884553,NaN,2.1061128242884553,2.1061128242884553,uniform,500,12,2.690702253101113,NO_OPTIMIZER,2.1093249826585683,short,NaN,NaN,NaN,18,NaN,13.329828001825618,0.158,18,500,2.109409761031973,uniform01,2.1061128242884477,0.9984771628855066,6.319475714465232,NaN,NaN,NaN,1.2756224267110248,1.1817234827771097,NaN,0.9984771628855102,0.9984771628855102,1.0000401921819073,0.9984771628855102,NaN,NaN,0.0015228371144934139,5.319475714465232,NaN,NaN,NaN,0.27562242671102477,0.1817234827771097,NaN,0.0015228371144897501,0.0015228371144897501,4.019218190731699e-5,0.0015228371144897501,NaN,NaN
dense,2.5204723536303475,12,500,NO_OPTIMIZER,NaN,500,4,1.6791170488459926,NaN,1.2847306900582172,1.2847306900582172,uniform,500,12,2.756541314848923,NO_OPTIMIZER,1.8591406520153495,long,NaN,NaN,NaN,18,NaN,12.977077677355803,0.099,28,500,1.7827587227589816,uniform01,1.2847306900582245,0.691034693187709,6.980148416037466,NaN,NaN,NaN,1.4826964876814301,1.355719025829541,NaN,0.6910346931877052,0.6910346931877052,0.9589154649630365,0.9031683789097896,NaN,NaN,0.30896530681229095,5.980148416037466,NaN,NaN,NaN,0.48269648768143014,0.35571902582954107,NaN,0.30896530681229484,0.30896530681229484,0.04108453503696352,0.09683162109021037,NaN,NaN
sparse,2.2642805662315446,6,500,NO_OPTIMIZER,NaN,500,4,1.3808299938350992,NaN,0.8840411928221035,0.8840411928221035,uniform,500,12,2.4124381818251073,NO_OPTIMIZER,1.5287446750582052,long,NaN,NaN,NaN,18,NaN,7.754747305457015,0.114,28,500,1.4897752227722305,uniform01,0.8840411928220998,0.578279164104654,5.072624246532052,NaN,NaN,NaN,1.5780517317146217,1.4811371729849752,NaN,0.5782791641046564,0.5782791641046564,0.9745088549306045,0.9032443522869675,NaN,NaN,0.42172083589534604,4.072624246532052,NaN,NaN,NaN,0.5780517317146217,0.48113717298497516,NaN,0.4217208358953436,0.4217208358953436,0.025491145069395538,0.09675564771303247,NaN,NaN
dense,3.1439288539741845,12,500,NO_OPTIMIZER,NaN,500,5,2.0130138301248928,NaN,1.5874052848417783,1.52330226720848,uniform,500,12,3.4384626247052203,NO_OPTIMIZER,2.1287203350265322,short,NaN,NaN,NaN,18,NaN,8.53443701527836,0.186,18,500,2.0056914575242573,uniform01,1.587405284841775,0.74570870523581,4.009186587289301,NaN,NaN,NaN,1.6152721276382995,1.4769102367479374,NaN,0.7457087052358116,0.7155953002109569,0.9422052415820317,0.9456450417662792,NaN,NaN,0.25429129476419,3.0091865872893013,NaN,NaN,NaN,0.6152721276382995,0.4769102367479374,NaN,0.25429129476418844,0.28440469978904315,0.05779475841796833,0.05435495823372083,NaN,NaN
sparse,2.2696561272787448,6,500,NO_OPTIMIZER,NaN,500,5,1.3771802089013352,NaN,1.1460818210763888,1.135774189647369,uniform,500,12,2.4997854271082693,NO_OPTIMIZER,1.416891379029647,short,NaN,NaN,NaN,18,NaN,5.788292025638311,0.198,18,500,1.2793838353251337,uniform01,1.1460818210763857,0.8088706290677524,4.085205197311881,NaN,NaN,NaN,1.7642745690359403,1.601856120285742,NaN,0.8088706290677545,0.8015958078771006,0.9029512454238484,0.9719730314433082,NaN,NaN,0.19112937093224758,3.085205197311881,NaN,NaN,NaN,0.7642745690359403,0.601856120285742,NaN,0.19112937093224547,0.1984041921228994,0.09704875457615159,0.028026968556691845,NaN,NaN
dense,2.7905762477401117,12,500,NO_OPTIMIZER,NaN,500,5,1.5481276024288708,NaN,1.5874052848417783,1.52330226720848,uniform,500,12,3.3622775962047626,NO_OPTIMIZER,1.6112998965370258,long,NaN,NaN,NaN,18,NaN,14.975521555111085,0.106,28,500,1.5874052848417783,uniform01,1.587405284841775,0.9851705993734595,9.294062258240183,NaN,NaN,NaN,2.086686409793052,1.7318788722928387,NaN,0.9851705993734616,0.9453871811711348,0.9851705993734616,0.960794204577358,NaN,NaN,0.014829400626540479,8.294062258240183,NaN,NaN,NaN,1.0866864097930522,0.7318788722928387,NaN,0.01482940062653837,0.05461281882886515,0.01482940062653837,0.03920579542264202,NaN,NaN
sparse,2.21078106006756,6,500,NO_OPTIMIZER,NaN,500,5,1.0276963714139475,NaN,0.8962422890558932,0.832139271422611,uniform,500,12,2.7750844417864977,NO_OPTIMIZER,1.0553304397577208,long,NaN,NaN,NaN,18,NaN,10.070138079279756,0.089,28,500,1.0264231298168218,uniform01,0.8962422890558983,0.8492527603597358,9.542165846738605,NaN,NaN,NaN,2.629588171856004,2.094870930260577,NaN,0.8492527603597311,0.7885106314318487,0.9726082856592904,0.9738147718451887,NaN,NaN,0.15074723964026415,8.542165846738605,NaN,NaN,NaN,1.6295881718560041,1.0948709302605768,NaN,0.15074723964026893,0.21148936856815126,0.02739171434070964,0.02618522815481128,NaN,NaN
dense,2.9774400123543154,12,500,NO_OPTIMIZER,NaN,500,6,1.8814232105174598,NaN,1.8813973581113024,1.8649068916660219,uniform,500,12,3.183675367046334,NO_OPTIMIZER,1.9862826974552112,short,NaN,NaN,NaN,18,NaN,13.936276726750345,0.135,18,500,1.9391126488302413,uniform01,1.8813973581112966,0.9471951603473706,7.01626044701756,NaN,NaN,NaN,1.6028309420029687,1.4990011321998409,NaN,0.9471951603473735,0.9388929854019804,0.9762520971030945,0.9472081758190335,NaN,NaN,0.05280483965262939,6.01626044701756,NaN,NaN,NaN,0.6028309420029687,0.4990011321998409,NaN,0.0528048396526265,0.06110701459801959,0.023747902896905537,0.05279182418096651,NaN,NaN
sparse,2.4563758803438502,6,500,NO_OPTIMIZER,NaN,500,6,1.7456715528320634,NaN,1.7456715528320634,1.7456715528320634,uniform,500,12,2.440722612981421,NO_OPTIMIZER,1.7456715528320634,short,NaN,NaN,NaN,18,NaN,10.390902100190882,0.168,18,500,1.7456715528320634,uniform01,1.7456715528320683,1.0000000000000029,5.9523809523809685,NaN,NaN,NaN,1.3981568348420137,1.4071237377723127,NaN,1.0,1.0,1.0,1.0,NaN,NaN,2.886579864025407e-15,4.9523809523809685,NaN,NaN,NaN,0.3981568348420137,0.4071237377723127,NaN,0.0,0.0,0.0,0.0,NaN,NaN
dense,2.6143754813129925,12,500,NO_OPTIMIZER,NaN,500,6,0.9305220481422009,NaN,1.7456715528320634,0.8812366002540638,uniform,500,12,2.9926749828494223,NO_OPTIMIZER,1.7456715528320634,long,NaN,NaN,NaN,18,NaN,23.913308942905047,0.073,31,500,1.7456715528320634,uniform01,1.7456715528320683,1.0000000000000029,13.69863013698634,NaN,NaN,NaN,1.7143402365664389,1.4976330897250405,NaN,1.0,0.5048123736818665,1.0,0.5330453180797858,NaN,NaN,2.886579864025407e-15,12.69863013698634,NaN,NaN,NaN,0.7143402365664389,0.4976330897250405,NaN,0.0,0.4951876263181335,0.0,0.46695468192021417,NaN,NaN
sparse,2.155363762472559,6,500,NO_OPTIMIZER,NaN,500,6,1.7456715528320634,NaN,1.7456715528320634,1.7456715528320634,uniform,500,12,2.277109758412472,NO_OPTIMIZER,1.7456715528320634,long,NaN,NaN,NaN,18,NaN,18.974690791652918,0.092,31,500,1.7456715528320634,uniform01,1.7456715528320683,1.0000000000000029,10.869565217391335,NaN,NaN,NaN,1.304431956124987,1.2346903167298782,NaN,1.0,1.0,1.0,1.0,NaN,NaN,2.886579864025407e-15,9.869565217391335,NaN,NaN,NaN,0.3044319561249871,0.23469031672987817,NaN,0.0,0.0,0.0,0.0,NaN,NaN
dense,2.826098862993405,12,500,NO_OPTIMIZER,NaN,500,7,1.5135554679841583,NaN,1.6360780834309288,1.5139634511909243,uniform,500,12,3.040923073441277,NO_OPTIMIZER,1.9608576174627204,short,NaN,NaN,NaN,18,NaN,8.930685586660069,0.181,18,500,1.6563592111151044,uniform01,1.6164540911854723,0.824360767854785,4.554479380413177,NaN,NaN,NaN,1.5508127904646756,1.4412565388864267,NaN,0.8343686297569913,0.7720924955020135,0.8447116182042702,0.7718844318450031,NaN,NaN,0.17563923214521504,3.554479380413177,NaN,NaN,NaN,0.5508127904646756,0.4412565388864267,NaN,0.16563137024300867,0.22790750449798647,0.1552883817957298,0.2281155681549969,NaN,NaN
sparse,2.2272466782503395,6,500,NO_OPTIMIZER,NaN,500,7,1.0869612231707355,NaN,1.3085042533742794,0.9392389290326911,uniform,500,12,2.3922099424852146,NO_OPTIMIZER,1.4377358027253953,short,NaN,NaN,NaN,18,NaN,6.744867285434416,0.194,18,500,1.4133746472183988,uniform01,1.3085042533742768,0.9101145362686628,4.6913120426219725,NaN,NaN,NaN,1.6638731107276474,1.5491348786253598,NaN,0.9101145362686647,0.6532764415077197,0.9830558886682678,0.7560229223688206,NaN,NaN,0.08988546373133721,3.6913120426219725,NaN,NaN,NaN,0.6638731107276474,0.5491348786253598,NaN,0.08988546373133532,0.3467235584922803,0.016944111331732237,0.24397707763117937,NaN,NaN
dense,2.636995695739473,12,500,NO_OPTIMIZER,NaN,500,7,1.4932787026078662,NaN,1.6164540911854646,1.4932787026078662,uniform,500,12,3.1014576392366333,NO_OPTIMIZER,1.6805995846685573,long,NaN,NaN,NaN,18,NaN,17.381226786940562,0.093,27,500,1.6164540911854646,uniform01,1.6164540911854723,0.9618317807119204,10.342277211956134,NaN,NaN,NaN,1.8454471056223027,1.569080297172353,NaN,0.9618317807119158,0.8885392548174205,0.9618317807119158,0.8885392548174205,NaN,NaN,0.03816821928807956,9.342277211956134,NaN,NaN,NaN,0.8454471056223027,0.569080297172353,NaN,0.038168219288084226,0.11146074518257953,0.038168219288084226,0.11146074518257953,NaN,NaN
sparse,2.0195865167977582,6,500,NO_OPTIMIZER,NaN,500,7,0.9206031493446849,NaN,0.9488316394,0.36759792128481295,uniform,500,12,2.363370995962432,NO_OPTIMIZER,1.1574810550038208,long,NaN,NaN,NaN,18,NaN,9.123381148076971,0.104,27,500,1.1490040401317991,uniform01,0.9488316394000049,0.8197383752400793,7.88209976192384,NaN,NaN,NaN,2.04182261622816,1.7448117254852968,NaN,0.8197383752400751,0.31758439561120894,0.9926763251671591,0.7953505116691919,NaN,NaN,0.1802616247599207,6.88209976192384,NaN,NaN,NaN,1.0418226162281599,0.7448117254852968,NaN,0.1802616247599249,0.682415604388791,0.00732367483284091,0.2046494883308081,NaN,NaN
dense,2.712597746920237,12,500,NO_OPTIMIZER,NaN,500,8,1.6241319013910667,NaN,1.7388511663945017,1.568797593252007,uniform,500,12,2.9252079744047577,NO_OPTIMIZER,1.7827468984850194,short,NaN,NaN,NaN,18,NaN,11.089522327234633,0.155,18,500,1.7835751548553518,uniform01,1.718875960721368,0.9641727393731948,6.220469286278677,NaN,NaN,NaN,1.6408431151335072,1.521583209161887,NaN,0.97537747387034,0.8799889623059635,1.0004645956030191,0.911027753166339,NaN,NaN,0.03582726062680519,5.220469286278677,NaN,NaN,NaN,0.6408431151335072,0.521583209161887,NaN,0.024622526129659983,0.12001103769403654,0.0004645956030191467,0.088972246833661,NaN,NaN
sparse,2.210471203925715,6,500,NO_OPTIMIZER,NaN,500,8,1.6175478897119664,NaN,1.6058623680050874,1.603347545176573,uniform,500,12,2.6022902063831883,NO_OPTIMIZER,1.6242294776489599,short,NaN,NaN,NaN,18,NaN,10.686704348464193,0.143,18,500,1.6204924301191508,uniform01,1.5281987218303796,0.9408761156350993,6.579553256189505,NaN,NaN,NaN,1.6021690544306288,1.360935283064391,NaN,0.9886918013146403,0.9871434838735885,0.9976991874724387,0.9958863029953964,NaN,NaN,0.05912388436490068,5.579553256189505,NaN,NaN,NaN,0.6021690544306288,0.36093528306439104,NaN,0.011308198685359705,0.012856516126411477,0.0023008125275613134,0.0041136970046036225,NaN,NaN
dense,2.3424688025488414,12,500,NO_OPTIMIZER,NaN,500,8,1.334562194538236,NaN,0.8288429223223379,1.2665413185155798,uniform,500,12,2.6856120560543313,NO_OPTIMIZER,1.455517788032738,long,NaN,NaN,NaN,18,NaN,12.330266622354921,0.08,26,500,1.4321669781370632,uniform01,0.9864213297883937,0.6777116280534298,8.471395350667873,NaN,NaN,NaN,1.8451248608127115,1.6093714702826798,NaN,0.5694488443474078,0.87016546889985,0.9839570425812277,0.9168985810486149,NaN,NaN,0.32228837194657023,7.471395350667873,NaN,NaN,NaN,0.8451248608127115,0.6093714702826798,NaN,0.43055115565259217,0.12983453110014997,0.016042957418772263,0.08310141895138512,NaN,NaN
